code,date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
sh.605588,2023-07-19,43.84,42.080609,3.1325830000000003,3.3019230000000004,14.719713
sh.605588,2023-07-20,42.18,40.487228,3.013968,3.1768959999999997,14.162351999999998
sh.605588,2023-07-21,41.15,39.498564,2.94037,3.099319,13.816519
sh.605589,2023-07-05,22.64,25.107182,2.057454,1.88493,-37.255444
sh.605589,2023-07-06,23.99,26.604297,2.180138,1.997327,-39.476948
sh.605589,2023-07-07,23.66,26.238336,2.1501490000000003,1.969852,-38.933914
sh.605589,2023-07-10,24.24,26.881541,2.202857,2.018141,-39.888338
sh.605589,2023-07-11,24.75,27.447118,2.249204,2.060602,-40.727571999999995
sh.605589,2023-07-12,24.1,26.726284000000003,2.190134,2.006485,-39.657959000000005
sh.605589,2023-07-13,25.05,27.779809999999998,2.276468,2.085579,-41.22124
sh.605589,2023-07-14,27.06,30.008848999999998,2.45913,2.252925,-44.528813
sh.605589,2023-07-17,27.45,30.441349,2.4945720000000002,2.2853950000000003,-45.17058
sh.605589,2023-07-18,26.44,29.321284999999996,2.402786,2.201306,-43.508565999999995
sh.605589,2023-07-19,26.21,29.06622,2.381885,2.182157,-43.130088
sh.605589,2023-07-20,25.56,28.345387,2.3228150000000003,2.12804,-42.060475
sh.605589,2023-07-21,25.1,27.835259000000004,2.281011,2.0897419999999998,-41.303518
sh.605598,2023-07-05,51.31,111.361778,5.737731,10.574227,-52.862889
sh.605598,2023-07-06,52.79,114.57392800000001,5.903231,10.879233000000001,-54.38768100000001
sh.605598,2023-07-07,53.16,115.37696499999998,5.9446069999999995,10.955484,-54.768879000000005
sh.605598,2023-07-10,47.84,103.830587,5.349699,9.859111,-49.28787
sh.605598,2023-07-11,48.82,105.957552,5.459287000000001,10.061075,-50.29753
sh.605598,2023-07-12,47.68,103.483328,5.331807,9.826138,-49.123028000000005
sh.605598,2023-07-13,48.57,105.41495900000001,5.431331,10.009553,-50.039964000000005
sh.605598,2023-07-14,48.28,104.785551,5.398902,9.949788999999999,-49.741187
sh.605598,2023-07-17,48.2,104.611921,5.389956,9.933302000000001,-49.658766
sh.605598,2023-07-18,47.39,102.85392,5.299378,9.766373,-48.824251000000004
sh.605598,2023-07-19,47.55,103.20118000000001,5.3172690000000005,9.799347000000001,-48.989094
sh.605598,2023-07-20,47.31,102.68029,5.290432,9.749886,-48.74183
sh.605598,2023-07-21,48.73,105.76221799999999,5.449223,10.042527,-50.204806
sh.605599,2023-07-05,13.07,19.737126,2.779428,0.808543,71.39279300000001
sh.605599,2023-07-06,13.13,19.827733,2.792188,0.8122550000000001,71.72053299999999
sh.605599,2023-07-07,13.1,19.782429999999998,2.7858080000000003,0.810399,71.556663
sh.605599,2023-07-10,13.05,19.706924,2.775175,0.8073060000000001,71.283546
sh.605599,2023-07-11,12.91,19.495509,2.745403,0.7986449999999999,70.51881800000001
sh.605599,2023-07-12,13.11,19.797531,2.787934,0.811017,71.611287
sh.605599,2023-07-13,13.44,20.295867,2.858111,0.831432,73.413859
sh.605599,2023-07-14,13.84,20.899910000000002,2.943174,0.8561770000000001,75.598795
sh.605599,2023-07-17,14.05,21.217032999999997,2.987832,0.869168,76.745887
sh.605599,2023-07-18,14.5,21.896583,3.083528,0.897006,79.20394
sh.605599,2023-07-19,14.72,22.228807,3.130312,0.910616,80.40565500000001
sh.605599,2023-07-20,14.65,22.123099,3.115426,0.906286,80.023291
sh.605599,2023-07-21,14.79,22.334514000000002,3.145198,0.9149459999999999,80.78801899999999
sh.688001,2023-07-05,36.8,51.151232,4.329983,7.033073,-1135.498235
sh.688001,2023-07-06,35.97,49.997549,4.232323,6.874447,-1109.887813
sh.688001,2023-07-07,35.67,49.580555,4.197024,6.817112,-1100.631034
sh.688001,2023-07-10,34.67,48.190576,4.079362000000001,6.625996000000001,-1069.7751039999998
sh.688001,2023-07-11,34.81,48.385172999999995,4.095834,6.652752,-1074.094934
sh.688001,2023-07-12,33.78,46.953495000000004,3.974642,6.455903,-1042.313326
sh.688001,2023-07-13,33.89,47.106392,3.9875849999999997,6.476925,-1045.707478
sh.688001,2023-07-14,34.03,47.300990000000006,4.0040569999999995,6.503682,-1050.027308
sh.688001,2023-07-17,33.24,46.202906,3.911104,6.3527,-1025.651123
sh.688001,2023-07-18,34.22,47.565086,4.026413,6.539994,-1055.889935
sh.688001,2023-07-19,33.34,46.341904,3.9228699999999996,6.371811,-1028.7367160000001
sh.688001,2023-07-20,32.58,45.28552,3.833447,6.226563,-1005.286209
sh.688001,2023-07-21,32.11,44.63223,3.778145,6.1367389999999995,-990.7839220000001
sh.688003,2023-07-05,43.71,56.109421,5.141144000000001,5.242293,73.081992
sh.688003,2023-07-06,43.08,55.300706000000005,5.067044,5.166735,72.028649
sh.688003,2023-07-07,42.06,53.991358,4.947072,5.044403,70.323235
sh.688003,2023-07-10,42.1,54.042705000000005,4.951777,5.0492,70.390114
sh.688003,2023-07-11,43.58,55.94254300000001,5.125853,5.2267019999999995,72.864636
sh.688003,2023-07-12,44.69,57.367422,5.256411,5.359828,74.720527
sh.688003,2023-07-13,45.4,58.278831000000004,5.3399209999999995,5.444980999999999,75.907629
sh.688003,2023-07-14,44.0,56.481687,5.175254,5.277074,73.566865
sh.688003,2023-07-17,45.09,57.880892,5.303458999999999,5.407801999999999,75.389317
sh.688003,2023-07-18,43.4,55.711482,5.104682,5.205114,72.56368
sh.688003,2023-07-19,42.54,54.607521999999996,5.003529,5.101971,71.125783
sh.688003,2023-07-20,40.97,52.592152,4.818867,4.913676000000001,68.500783
sh.688003,2023-07-21,40.15,51.539539000000005,4.722419,4.81533,67.129764
sh.688004,2023-07-05,34.81,-79.27598,2.77636,11.414221000000001,-45.47268
sh.688004,2023-07-06,35.0,-79.70868399999999,2.791514,11.476522000000001,-45.720879
sh.688004,2023-07-07,35.18,-80.11861400000001,2.805871,11.535544,-45.956015
sh.688004,2023-07-10,34.08,-77.613484,2.718137,11.174854,-44.519073
sh.688004,2023-07-11,33.96,-77.340197,2.708566,11.135506,-44.362315
sh.688004,2023-07-12,32.92,-74.971711,2.625619,10.794489,-43.003752
sh.688004,2023-07-13,33.73,-76.816397,2.6902220000000003,11.060088,-44.061864
sh.688004,2023-07-14,36.47,-83.056449,2.908758,11.958536,-47.641156
sh.688004,2023-07-17,35.03,-79.777006,2.793907,11.486359,-45.760068
sh.688004,2023-07-18,33.39,-76.042085,2.663105,10.948602000000001,-43.617717999999996
sh.688004,2023-07-19,33.24,-75.700476,2.651141,10.899417,-43.421772
sh.688004,2023-07-20,32.37,-73.719146,2.581752,10.614144,-42.285281
sh.688004,2023-07-21,31.61,-71.98832900000001,2.5211360000000003,10.364939,-41.292485
sh.688007,2023-07-05,21.59,86.258912,3.716785,4.016205,17.843994
sh.688007,2023-07-06,21.49,85.85938,3.6995699999999996,3.9976019999999997,17.761345000000002
sh.688007,2023-07-07,21.38,85.419895,3.6806330000000003,3.9771400000000003,17.67043
sh.688007,2023-07-10,21.42,85.579708,3.6875190000000004,3.984581,17.70349
sh.688007,2023-07-11,21.99,87.857039,3.785647,4.090612999999999,18.174591
sh.688007,2023-07-12,21.62,86.378771,3.72195,4.0217849999999995,17.868789000000003
sh.688007,2023-07-13,21.68,86.61849000000001,3.732279,4.032946,17.918378
sh.688007,2023-07-14,21.27,84.98040999999999,3.661696,3.9566779999999997,17.579516
sh.688007,2023-07-17,21.34,85.260082,3.673747,3.969699,17.637370999999998
sh.688007,2023-07-18,21.53,86.019193,3.7064559999999998,4.005043,17.794404
sh.688007,2023-07-19,21.15,84.50097199999999,3.6410379999999996,3.9343550000000005,17.480337
sh.688007,2023-07-20,20.78,83.022704,3.5773410000000005,3.8655269999999997,17.174534
sh.688007,2023-07-21,20.88,83.422236,3.594557,3.884129,17.257184
sh.688010,2023-07-05,24.18,423.89138899999995,2.077893,4.6976,17.764789
sh.688010,2023-07-06,24.18,423.89138899999995,2.077893,4.6976,17.764789
sh.688010,2023-07-07,23.65,414.600139,2.032348,4.594633999999999,17.375404
sh.688010,2023-07-10,23.84,417.930964,2.048676,4.631547,17.514995000000003
sh.688010,2023-07-11,24.09,422.313629,2.070159,4.680116,17.698667
sh.688010,2023-07-12,23.42,410.568086,2.0125830000000002,4.549951,17.206425
sh.688010,2023-07-13,23.79,417.054431,2.044379,4.6218330000000005,17.478260000000002
sh.688010,2023-07-14,23.8,417.229738,2.045238,4.623775,17.485607
sh.688010,2023-07-17,24.13,423.01485599999995,2.073597,4.687887,17.728054999999998
sh.688010,2023-07-18,23.74,416.17789799999997,2.040082,4.612119,17.441526
sh.688010,2023-07-19,23.39,410.042167,2.010005,4.544122,17.184385
sh.688010,2023-07-20,21.55,396.488976,1.943568,4.393925,16.616386
sh.688010,2023-07-21,21.25,390.969408,1.916512,4.332756,16.385068
sh.688011,2023-07-05,25.69,-113.983222,2.176733,15.646662,-45.816505
sh.688011,2023-07-06,25.8,-114.471277,2.186053,15.713657999999999,-46.012683
sh.688011,2023-07-07,25.54,-113.317691,2.164023,15.555303,-45.54899
sh.688011,2023-07-10,25.26,-112.07536699999999,2.140299,15.384767000000002,-45.049627
sh.688011,2023-07-11,25.8,-114.471277,2.186053,15.713657999999999,-46.012683
sh.688011,2023-07-12,25.22,-111.897892,2.136909,15.360404999999998,-44.97829
sh.688011,2023-07-13,25.18,-111.720417,2.13352,15.336043,-44.906952000000004
sh.688011,2023-07-14,25.29,-112.208473,2.1428409999999998,15.403039000000001,-45.10313
sh.688011,2023-07-17,25.36,-112.519054,2.148772,15.445673000000001,-45.227971000000004
sh.688011,2023-07-18,25.4,-112.696529,2.152161,15.470035000000001,-45.299308
sh.688011,2023-07-19,24.94,-110.65556799999999,2.1131849999999996,15.189869,-44.478927
sh.688011,2023-07-20,24.31,-107.860339,2.059804,14.806164,-43.355362
sh.688011,2023-07-21,24.05,-106.706753,2.037774,14.647809,-42.891668
sh.688013,2023-07-05,23.43,39.924686,3.6272589999999996,7.8941740000000005,-14.339483
sh.688013,2023-07-06,23.45,39.958766,3.630355,7.900912,-14.351723000000002
sh.688013,2023-07-07,23.73,40.435885999999996,3.6737029999999997,7.995252000000001,-14.523087
sh.688013,2023-07-10,23.32,39.737246999999996,3.6102300000000005,7.857112,-14.272160999999999
sh.688013,2023-07-11,23.41,39.890606,3.624163,7.887435000000001,-14.327242000000002
sh.688013,2023-07-12,23.23,39.583887,3.5962970000000003,7.826789,-14.21708
sh.688013,2023-07-13,23.3,39.703167,3.607134,7.850372999999999,-14.259920999999999
sh.688013,2023-07-14,23.6,40.214366,3.653577,7.951451,-14.443525
sh.688013,2023-07-17,23.26,39.635007,3.600941,7.836896,-14.235439999999999
sh.688013,2023-07-18,23.04,39.260127000000004,3.566882,7.762772999999999,-14.100797
sh.688013,2023-07-19,22.96,39.123807,3.554497,7.735819,-14.051835999999998
sh.688013,2023-07-20,22.96,39.123807,3.554497,7.735819,-14.051835999999998
sh.688013,2023-07-21,22.46,38.271808,3.477091,7.567356,-13.745829
sh.688015,2023-07-05,17.31,14.945165,1.3176290000000002,1.36998,-12.340861
sh.688015,2023-07-06,17.26,14.901995000000001,1.313823,1.366023,-12.305214999999999
sh.688015,2023-07-07,17.05,14.720685000000001,1.2978379999999998,1.3494030000000001,-12.155499
sh.688015,2023-07-10,17.06,14.729319,1.298599,1.3501940000000001,-12.162628
sh.688015,2023-07-11,17.21,14.858826,1.310017,1.362066,-12.269568
sh.688015,2023-07-12,16.86,14.556642000000002,1.283375,1.334365,-12.020042
sh.688015,2023-07-13,17.1,14.763854,1.301644,1.3533600000000001,-12.191146
sh.688015,2023-07-14,17.14,14.798389000000002,1.304689,1.3565260000000001,-12.219663
sh.688015,2023-07-17,17.11,14.772488000000001,1.302405,1.354151,-12.198275
sh.688015,2023-07-18,17.1,14.763854,1.301644,1.3533600000000001,-12.191146
sh.688015,2023-07-19,17.0,14.677516,1.294032,1.345446,-12.119852
sh.688015,2023-07-20,16.76,14.470304,1.275763,1.326451,-11.948749000000001
sh.688015,2023-07-21,16.69,14.409867000000002,1.270435,1.3209110000000002,-11.898843
sh.688016,2023-07-05,182.98,36.765232,7.127283,14.250582999999999,459.74721600000004
sh.688016,2023-07-06,187.0,37.57295,7.283867,14.563663,469.84768499999996
sh.688016,2023-07-07,179.8,36.126290999999995,7.003419,14.002923000000001,451.757292
sh.688016,2023-07-10,178.97,35.959523,6.971089,13.938282000000001,449.67187199999995
sh.688016,2023-07-11,184.1,36.990268,7.170909,14.337810000000001,462.56127699999996
sh.688016,2023-07-12,176.36,35.435109000000004,6.869427000000001,13.735014000000001,443.114105
sh.688016,2023-07-13,176.37,35.437118,6.869816,13.735793,443.13923099999994
sh.688016,2023-07-14,174.17,34.995084000000006,6.784122999999999,13.564456,437.61161100000004
sh.688016,2023-07-17,170.44,34.245634,6.638836,13.273960999999998,428.239783
sh.688016,2023-07-18,170.33,34.223532,6.634550999999999,13.265394,427.963402
sh.688016,2023-07-19,170.61,34.279790999999996,6.645457,13.287201000000001,428.666917
sh.688016,2023-07-20,169.42,34.040690999999995,6.599105000000001,13.194523,425.67697699999997
sh.688016,2023-07-21,175.17,35.196009000000004,6.823075,13.642335999999998,440.12416500000006
sh.688017,2023-07-05,140.89,165.66395,12.089072,53.958479000000004,63.03025600000001
sh.688017,2023-07-06,137.37,161.52499699999998,11.787039,52.610379,61.45550600000001
sh.688017,2023-07-07,133.79,157.315493,11.479857,51.2393,59.853914
sh.688017,2023-07-10,130.96,153.987869,11.237028,50.155458,58.587851
sh.688017,2023-07-11,134.0,157.56242,11.497876,51.319726,59.947862
sh.688017,2023-07-12,130.75,153.740943,11.219009,50.075031,58.493903
sh.688017,2023-07-13,134.7,158.38550700000002,11.557939,51.587814,60.261022
sh.688017,2023-07-14,139.11,163.570957,11.936339,53.276768999999994,62.23393299999999
sh.688017,2023-07-17,136.26,160.21981599999998,11.691794999999999,52.185268,60.958923
sh.688017,2023-07-18,138.06,162.336326,11.846244,52.874637,61.764193000000006
sh.688017,2023-07-19,136.44,160.431467,11.707239999999999,52.254205,61.03945
sh.688017,2023-07-20,135.8,159.67893,11.652325,52.009096,60.753131999999994
sh.688017,2023-07-21,129.28,152.01246,11.092875999999999,49.512046000000005,57.836266
sh.688018,2023-07-05,135.03,108.40596599999999,5.8739349999999995,8.383576,-121.145104
sh.688018,2023-07-06,133.0,106.776223,5.785628,8.257539999999999,-119.32384499999999
sh.688018,2023-07-07,130.11,104.456048,5.65991,8.078109,-116.73101899999999
sh.688018,2023-07-10,133.31,107.0251,5.799112999999999,8.276786999999999,-119.601968
sh.688018,2023-07-11,138.48,111.175725,6.024013,8.597775,-124.240346
sh.688018,2023-07-12,134.66,108.108919,5.85784,8.360603999999999,-120.81315
sh.688018,2023-07-13,136.3,109.42555800000001,5.929181,8.462425999999999,-122.284512
sh.688018,2023-07-14,137.5,110.388953,5.981382,8.53693,-123.36111799999999
sh.688018,2023-07-17,137.58,110.453179,5.984863,8.541897,-123.432892
sh.688018,2023-07-18,137.1,110.067821,5.963982,8.512095,-123.002249
sh.688018,2023-07-19,137.01,110.072873,5.964256,8.512486,-123.00789499999999
sh.688018,2023-07-20,130.76,105.051667,5.692183999999999,8.124171,-117.39663
sh.688018,2023-07-21,127.63,102.537047,5.55593,7.929703,-114.586509
sh.688019,2023-07-05,162.03,47.344028,8.866503999999999,14.377723999999999,41.227813
sh.688019,2023-07-06,159.0,46.458683,8.700698,14.108857,40.456843
sh.688019,2023-07-07,157.4,45.991175,8.613144,13.966882,40.04973
sh.688019,2023-07-10,158.82,46.406089,8.690847999999999,14.092885,40.411042
sh.688019,2023-07-11,159.0,46.458683,8.700698,14.108857,40.456843
sh.688019,2023-07-12,154.27,45.076611,8.441866000000001,13.689141000000001,39.253315
sh.688019,2023-07-13,154.56,45.161347,8.457735000000001,13.714873999999998,39.327104
sh.688019,2023-07-14,157.2,45.932736,8.602199,13.949135,39.998841
sh.688019,2023-07-17,155.06,45.446887,8.51121,13.801589000000002,39.575756
sh.688019,2023-07-18,153.78,45.071728,8.440952000000001,13.687657999999999,39.249064000000004
sh.688019,2023-07-19,154.3,45.224136,8.469494000000001,13.733943,39.381782
sh.688019,2023-07-20,150.66,44.157281,8.269695,13.409953,38.45275
sh.688019,2023-07-21,148.48,43.518339000000005,8.150036,13.215916,37.896352
sh.688020,2023-07-05,49.9,-51.855097,2.626216,13.672272,-30.946924
sh.688020,2023-07-06,50.85,-52.842318000000006,2.676214,13.932566,-31.536093
sh.688020,2023-07-07,48.54,-50.441811,2.55464,13.299641000000001,-30.103479999999998
sh.688020,2023-07-10,47.71,-49.579291999999995,2.510958,13.072225999999999,-29.588732
sh.688020,2023-07-11,49.28,-51.210805,2.593586,13.502396,-30.562413
sh.688020,2023-07-12,47.61,-49.475374,2.5056950000000002,13.044827,-29.526714000000002
sh.688020,2023-07-13,47.82,-49.693602,2.516747,13.102366,-29.656952
sh.688020,2023-07-14,46.62,-48.446585,2.453591,12.773574,-28.912737
sh.688020,2023-07-17,46.15,-47.958171,2.428855,12.644797,-28.621253000000003
sh.688020,2023-07-18,46.83,-48.664813,2.464644,12.831112,-29.042975
sh.688020,2023-07-19,45.44,-47.220353,2.3914880000000003,12.450261,-28.180926
sh.688020,2023-07-20,44.72,-46.472143,2.353595,12.252986,-27.734396999999998
sh.688020,2023-07-21,44.44,-46.181172,2.338859,12.176267999999999,-27.560746999999996
sh.688021,2023-07-05,27.1,-240.06104,2.246474,8.502259,-31.268528999999997
sh.688021,2023-07-06,26.87,-238.02362200000002,2.227408,8.4301,-31.003151000000003
sh.688021,2023-07-07,26.37,-233.59445099999996,2.1859599999999997,8.273232,-30.426240999999997
sh.688021,2023-07-10,26.28,-232.7972,2.178499,8.244995,-30.322397
sh.688021,2023-07-11,26.61,-235.720453,2.205855,8.348528,-30.703157
sh.688021,2023-07-12,26.56,-235.277536,2.20171,8.332842,-30.645466
sh.688021,2023-07-13,26.55,-235.18895299999997,2.2008810000000003,8.329704,-30.633928000000004
sh.688021,2023-07-14,26.51,-234.834619,2.197565,8.317155,-30.587775
sh.688021,2023-07-17,26.37,-233.59445099999996,2.1859599999999997,8.273232,-30.426240999999997
sh.688021,2023-07-18,26.46,-234.391702,2.193421,8.301468,-30.530084000000002
sh.688021,2023-07-19,26.44,-234.214535,2.191763,8.295193,-30.507008000000003
sh.688021,2023-07-20,26.2,-232.088533,2.171868,8.219896,-30.230090999999998
sh.688021,2023-07-21,26.08,-231.02553199999997,2.1619200000000003,8.182248,-30.091633
sh.688022,2023-07-05,34.17,205.562305,3.083073,4.876658,6.681682
sh.688022,2023-07-06,33.5,201.531672,3.02262,4.781037,6.550669
sh.688022,2023-07-07,32.36,194.67357900000002,2.9197610000000003,4.618339,6.327751
sh.688022,2023-07-10,31.54,189.740565,2.845774,4.501311,6.167406
sh.688022,2023-07-11,32.42,195.03453100000002,2.925174,4.626901999999999,6.339483
sh.688022,2023-07-12,31.41,188.958502,2.834045,4.482757,6.141985
sh.688022,2023-07-13,31.69,190.642946,2.859308,4.522718,6.196737000000001
sh.688022,2023-07-14,30.79,185.228662,2.778104,4.394273,6.0207489999999995
sh.688022,2023-07-17,31.14,187.334217,2.809683,4.444224,6.089189
sh.688022,2023-07-18,31.48,189.37961299999998,2.840361,4.492748000000001,6.155673
sh.688022,2023-07-19,31.25,187.99596200000002,2.819608,4.459923000000001,6.110698
sh.688022,2023-07-20,30.3,182.280885,2.733892,4.324341,5.924933
sh.688022,2023-07-21,30.56,183.845012,2.757351,4.361447,5.9757739999999995
sh.688023,2023-07-05,177.01,-55.293999,4.823734,6.710531,-49.808037
sh.688023,2023-07-06,175.8,-54.91602099999999,4.79076,6.6646589999999994,-49.46756
sh.688023,2023-07-07,176.82,-55.234646999999995,4.818556,6.703328,-49.754573
sh.688023,2023-07-10,174.0,-54.35374100000001,4.741708,6.596419999999999,-48.961065999999995
sh.688023,2023-07-11,176.8,-55.228398999999996,4.818011,6.70257,-49.748946000000004
sh.688023,2023-07-12,169.46,-52.935545999999995,4.617987,6.424307,-47.683577
sh.688023,2023-07-13,170.96,-53.404113,4.658864,6.481172,-48.105655
sh.688023,2023-07-14,176.8,-55.228398999999996,4.818011,6.70257,-49.748946000000004
sh.688023,2023-07-17,179.59,-56.09993299999999,4.894042,6.808339999999999,-50.534011
sh.688023,2023-07-18,176.38,-55.097201,4.806566,6.686647,-49.630764
sh.688023,2023-07-19,171.88,-53.6915,4.683935,6.51605,-48.364529
sh.688023,2023-07-20,167.0,-52.167097,4.550949,6.331047,-46.991368
sh.688023,2023-07-21,164.99,-51.539217,4.496174,6.254847,-46.425784
sh.688025,2023-07-05,85.52,98.326779,4.360119999999999,6.814359,-49.071463
sh.688025,2023-07-06,84.8,97.498958,4.323411,6.756988000000001,-48.658326
sh.688025,2023-07-07,82.37,94.705061,4.199521,6.563362,-47.26399
sh.688025,2023-07-10,80.17,92.175607,4.087357,6.388063,-46.001627
sh.688025,2023-07-11,82.83,95.233947,4.222974,6.600014999999999,-47.527938
sh.688025,2023-07-12,81.94,94.210668,4.177598000000001,6.5290989999999995,-47.017255
sh.688025,2023-07-13,85.66,98.48774499999999,4.367257,6.825514,-49.151795
sh.688025,2023-07-14,87.57,100.683771,4.4646360000000005,6.9777059999999995,-50.247755
sh.688025,2023-07-17,83.5,96.004281,4.2571330000000005,6.653402000000001,-47.912385
sh.688025,2023-07-18,86.54,99.499526,4.412123,6.895633999999999,-49.65674
sh.688025,2023-07-19,85.62,98.441755,4.365218,6.8223270000000005,-49.128842999999996
sh.688025,2023-07-20,80.19,92.19860200000001,4.0883769999999995,6.389656,-46.013103
sh.688025,2023-07-21,79.0,90.83039699999999,4.027705999999999,6.294835,-45.33028
sh.688026,2023-07-05,18.08,66.96129499999999,2.535991,5.139849,27.421642
sh.688026,2023-07-06,18.21,67.44276500000001,2.554226,5.176806,27.618810999999997
sh.688026,2023-07-07,18.5,68.516812,2.5949020000000003,5.259248,28.058649
sh.688026,2023-07-10,18.47,68.405704,2.590694,5.250719999999999,28.013149
sh.688026,2023-07-11,18.53,68.62791999999999,2.59911,5.267777,28.10415
sh.688026,2023-07-12,18.13,67.146476,2.5430040000000003,5.154063,27.497476000000002
sh.688026,2023-07-13,18.05,66.850187,2.5317830000000003,5.131321,27.376141999999998
sh.688026,2023-07-14,18.35,67.96127,2.5738630000000002,5.216606,27.831146999999998
sh.688026,2023-07-17,17.98,66.59093399999999,2.5219650000000002,5.111421,27.269973999999998
sh.688026,2023-07-18,17.94,66.44279,2.516354,5.10005,27.209305999999998
sh.688026,2023-07-19,17.64,65.33170600000001,2.474275,5.0147639999999996,26.754301
sh.688026,2023-07-20,17.45,64.62801999999999,2.4476240000000002,4.96075,26.466131
sh.688026,2023-07-21,17.73,65.665031,2.486898,5.04035,26.890803000000002
sh.688027,2023-07-05,153.49,-148.678435,7.596792,79.258997,419.235795
sh.688027,2023-07-06,156.77,-151.855615,7.759132000000001,80.95271899999999,428.194642
sh.688027,2023-07-07,150.7,-145.975896,7.458705,77.818299,411.615312
sh.688027,2023-07-10,151.2,-146.460222,7.483451,78.076489,412.98098999999996
sh.688027,2023-07-11,153.4,-148.591257,7.592338000000001,79.21252199999999,418.989973
sh.688027,2023-07-12,148.11,-143.46708600000002,7.330516,76.480878,404.54110099999997
sh.688027,2023-07-13,151.75,-146.99298000000002,7.510673,78.360497,414.483236
sh.688027,2023-07-14,152.37,-147.593545,7.541359,78.680652,416.176677
sh.688027,2023-07-17,149.67,-144.978184,7.407725999999999,77.286429,408.80201600000004
sh.688027,2023-07-18,146.67,-142.072227,7.259245,75.73729200000001,400.607949
sh.688027,2023-07-19,145.65,-141.084202,7.208761,75.21058599999999,397.82196600000003
sh.688027,2023-07-20,141.34,-136.90931,6.995442999999999,72.984993,386.049823
sh.688027,2023-07-21,141.34,-136.90931,6.995442999999999,72.984993,386.049823
sh.688028,2023-07-05,22.21,51.690502,1.802425,7.518886999999999,16.412591
sh.688028,2023-07-06,22.15,51.550861,1.7975560000000002,7.498575,16.368252
sh.688028,2023-07-07,21.85,50.852655,1.77321,7.3970139999999995,16.14656
sh.688028,2023-07-10,21.69,50.480278999999996,1.760225,7.342847999999999,16.028325
sh.688028,2023-07-11,22.25,51.783596,1.8056709999999998,7.5324279999999995,16.44215
sh.688028,2023-07-12,21.99,51.178484000000005,1.784571,7.444408999999999,16.250017
sh.688028,2023-07-13,22.21,51.690502,1.802425,7.518886999999999,16.412591
sh.688028,2023-07-14,22.1,51.434492999999996,1.793498,7.481648,16.331304
sh.688028,2023-07-17,21.74,50.596646,1.7642830000000003,7.359775,16.065273
sh.688028,2023-07-18,21.7,50.503552,1.761036,7.346234,16.035714000000002
sh.688028,2023-07-19,21.42,49.851893,1.738313,7.251442999999999,15.828802
sh.688028,2023-07-20,21.15,49.223508,1.716402,7.160039,15.629279
sh.688028,2023-07-21,21.07,49.03732,1.7099099999999998,7.132956,15.570160999999999
sh.688030,2023-07-05,21.11,-19.190798,3.1364389999999998,4.688712000000001,-13.374392000000002
sh.688030,2023-07-06,20.98,-19.072617,3.117124,4.659838,-13.292029000000001
sh.688030,2023-07-07,20.66,-18.781709,3.0695799999999998,4.588763,-13.089291000000001
sh.688030,2023-07-10,20.55,-18.68171,3.0532369999999998,4.564331,-13.0196
sh.688030,2023-07-11,20.83,-18.936254,3.094838,4.626521,-13.196995999999999
sh.688030,2023-07-12,20.38,-18.527165,3.027979,4.526572,-12.911895
sh.688030,2023-07-13,20.59,-18.718073,3.05918,4.573215,-13.044942
sh.688030,2023-07-14,21.11,-19.190798,3.1364389999999998,4.688712000000001,-13.374392000000002
sh.688030,2023-07-17,21.22,-19.290797,3.1527819999999998,4.713144000000001,-13.444083
sh.688030,2023-07-18,20.67,-18.7908,3.071066,4.590984,-13.095627
sh.688030,2023-07-19,20.57,-18.699892000000002,3.0562080000000003,4.568773,-13.032271000000001
sh.688030,2023-07-20,19.94,-18.127168,2.962605,4.428845,-12.63313
sh.688030,2023-07-21,19.76,-17.963532,2.935861,4.388865,-12.51909
sh.688031,2023-07-05,139.76,-62.71778199999999,10.377018,43.168595,73.145653
sh.688031,2023-07-06,132.4,-59.414956999999994,9.830547,40.895263,69.293678
sh.688031,2023-07-07,129.15,-57.95650799999999,9.589238,39.891414000000005,67.592738
sh.688031,2023-07-10,125.21,-56.188419999999994,9.296697,38.674440999999995,65.530675
sh.688031,2023-07-11,122.27,-54.869085,9.078406,37.766343,63.991979
sh.688031,2023-07-12,115.39,-51.781661,8.567574,35.641272,60.39122
sh.688031,2023-07-13,114.1,-51.202769,8.471793,35.242821,59.716077
sh.688031,2023-07-14,124.54,-55.887755000000006,9.246951,38.467493,65.18002
sh.688031,2023-07-17,119.71,-53.720276,8.888328999999999,36.975619,62.652161
sh.688031,2023-07-18,116.6,-52.324653000000005,8.657415,36.015013,61.02449300000001
sh.688031,2023-07-19,118.35,-53.109970999999994,8.78735,36.555547,61.940383
sh.688031,2023-07-20,111.47,-50.022546999999996,8.276518,34.430476,58.339624
sh.688031,2023-07-21,108.43,-48.658337,8.050802000000001,33.491490999999996,56.748591000000005
sh.688032,2023-07-05,382.53,51.271683,4.833988,16.88195,-116.79195
sh.688032,2023-07-06,379.35,50.845458,4.793803,16.741609,-115.82105
sh.688032,2023-07-07,362.93,48.644634,4.586305,16.016955,-110.80778600000001
sh.688032,2023-07-10,371.54,49.798659,4.6951089999999995,16.396935,-113.436544
sh.688032,2023-07-11,359.46,48.17954,4.542455,15.863816,-109.748345
sh.688032,2023-07-12,375.49,50.32809,4.745025,16.571258,-114.642536
sh.688032,2023-07-13,374.68,50.219522999999995,4.734789,16.535511,-114.39523100000001
sh.688032,2023-07-14,363.41,48.70897,4.592371,16.038139,-110.95433700000001
