code,year,quarter,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.601169,2019,4.0,2020-04-28,2019-12-31,0.10731800000000001,0.342014,,21591000000.0,1.014095,63129000000.0,21142984272.0,18248010822.0
sh.601186,2022,4.0,2023-03-31,2022-12-31,0.095274,0.028963,0.100852,31752778000.0,1.961929,1096312867000.0,13579541500.0,11503245500.0
sh.601186,2021,4.0,2022-03-31,2021-12-31,0.094403,0.028739999999999998,0.09596299999999999,29315202000.0,1.8182169999999998,1020010179000.0,13579541500.0,11503245500.0
sh.601186,2020,4.0,2021-03-31,2020-12-31,0.096468,0.028241000000000002,0.092646,25708674000.0,1.649023,910324763000.0,13579541500.0,11503245500.0
sh.601186,2019,4.0,2020-03-31,2019-12-31,0.10634400000000001,0.027243,0.096438,22623691000.0,1.487339,830452157000.0,13579541500.0,11503245500.0
sh.601211,2022,4.0,2023-03-30,2022-12-31,0.075501,0.32762199999999997,,11621169188.0,1.29197,35471284791.0,8906672636.0,7452523649.0
sh.601211,2021,4.0,2022-03-31,2021-12-31,0.105551,0.35739299999999996,,15302541991.0,1.6853080000000005,42817138705.0,8908449523.0,7427622353.0
sh.601211,2020,4.0,2021-03-26,2020-12-31,0.08093099999999999,0.333437,,11737069905.0,1.248489,35200282406.0,8908448211.0,7437621031.0
sh.601211,2019,4.0,2020-03-25,2019-12-31,0.066196,0.302223,,9051356047.0,0.9695879999999999,29949311773.0,8907948159.0,7516120979.0
sh.601216,2022,4.0,2023-04-28,2022-12-31,0.171915,0.198201,0.25155,4253317025.42,0.4926970000000001,21286521639.24,8438017390.0,8438017390.0
sh.601216,2021,4.0,2022-04-20,2021-12-31,0.208983,0.237602,0.358718,4584511792.71,0.537576,19137496869.12,8438017390.0,8438017390.0
sh.601216,2020,4.0,2021-04-27,2020-12-31,0.242716,0.32344,0.314081,4786327969.72,0.570643,14631542679.65,8438017390.0,8438017390.0
sh.601216,2019,4.0,2020-04-22,2019-12-31,0.141087,0.25190799999999997,0.406448,2466319043.39,0.295298,9708533012.0,8438017390.0,8438017390.0
sh.601225,2022,4.0,2023-04-27,2022-12-31,0.373513,0.318191,0.449892,53089468764.26,3.622789,166847726000.0,9695000000.0,9695000000.0
sh.601225,2021,4.0,2022-04-28,2021-12-31,0.271687,0.22160900000000008,0.358439,33743545631.47,2.180473,152266423100.0,9695000000.0,9695000000.0
sh.601225,2020,4.0,2021-04-30,2020-12-31,0.231661,0.208275,0.274592,19757052078.84,1.488264,94860272300.0,10000000000.0,10000000000.0
sh.601225,2019,4.0,2020-04-30,2019-12-31,0.21380100000000002,0.22658899999999998,0.40933800000000004,16632432030.09,1.16434,73403443100.0,10000000000.0,10000000000.0
sh.601229,2022,4.0,2023-04-28,2022-12-31,0.104539,0.4202010000000001,,22317928000.0,1.568293,53112478000.0,14206662988.0,13847612270.0
sh.601229,2021,4.0,2022-04-22,2021-12-31,0.11143800000000001,0.39268000000000003,,22080368000.0,1.55156,56229904000.0,14206637093.0,13811675132.0
sh.601229,2020,4.0,2021-04-24,2020-12-31,0.113782,0.41214700000000004,,20914871000.0,1.4701030000000002,50746123000.0,14206528700.0,13703855032.0
sh.601229,2019,4.0,2020-04-25,2019-12-31,0.120109,0.408288,,20332859000.0,1.428751,49800292000.0,14206528700.0,13261782279.0
sh.601236,2022,4.0,2023-03-31,2022-12-31,0.0016690000000000001,0.024598,,20567836.2,0.008168,836168832.89,4716787742.0,4716787742.0
sh.601236,2021,4.0,2022-03-31,2021-12-31,0.08358,0.237474,,1599089799.82,0.33417399999999997,6733758206.26,4716787742.0,2558302465.0
sh.601236,2020,4.0,2021-03-31,2020-12-31,0.10166,0.259895,,1451555670.16,0.388925,6135193321.59,3633405396.0,1474920119.0
sh.601236,2019,4.0,2020-03-30,2019-12-31,0.067861,0.410262,,847490458.04,0.23051100000000002,2065728507.8,3633405396.0,364000000.0
sh.601238,2022,4.0,2023-03-30,2022-12-31,0.079297,0.073152,0.069931,7998052695.0,0.7693399999999999,110006000000.0,10487163691.0,7324843103.0
sh.601238,2021,4.0,2022-03-31,2021-12-31,0.08402899999999999,0.098402,0.07917,7390997670.0,0.70728,75676000000.0,10370592825.0,7169871190.0
sh.601238,2020,4.0,2021-03-26,2020-12-31,0.07255299999999999,0.096482,0.064708,6051068453.0,0.576425,63157000000.0,10349696817.0,7148975182.0
sh.601238,2019,4.0,2020-04-01,2019-12-31,0.08447,0.113299,0.068975,6711145569.0,0.646389,59233684226.0,10237707541.0,6084340880.0
sh.601288,2022,4.0,2023-03-31,2022-12-31,0.101963,0.356876,,258688000000.0,0.740436,724868000000.0,349983033873.0,299284538234.0
sh.601288,2021,4.0,2022-03-31,2021-12-31,0.104422,0.33606199999999997,,241936000000.0,0.689128,719915000000.0,349983033873.0,299284538234.0
sh.601288,2020,4.0,2021-03-31,2020-12-31,0.10398099999999999,0.328895,,216400000000.0,0.616958,657961000000.0,349983033873.0,294055293904.0
sh.601288,2019,4.0,2020-03-31,2019-12-31,0.117225,0.339447,,212924000000.0,0.606024,627268000000.0,349983033873.0,294055293904.0
sh.601318,2022,4.0,2023-03-16,2022-12-31,0.100263,0.096736,,107432000000.0,4.582762000000002,1110568000000.0,18280241410.0,10832664498.0
sh.601318,2021,4.0,2022-03-18,2021-12-31,0.12904200000000002,0.103183,,121802000000.0,5.558898,1180444000000.0,18280241410.0,10832664498.0
sh.601318,2020,4.0,2021-02-04,2020-12-31,0.19934100000000002,0.130803,,159359000000.0,7.828069,,18280241410.0,10832664498.0
sh.601318,2019,4.0,2020-02-21,2019-12-31,0.243004,0.140619,,164365000000.0,8.173142,1168867000000.0,18280241410.0,10832664498.0
sh.601319,2022,4.0,2023-03-25,2022-12-31,0.110775,0.055286,,34325000000.0,0.551872,620859000000.0,44223990583.0,35497756583.0
sh.601319,2021,4.0,2022-03-26,2021-12-31,0.10271400000000001,0.0512,,30602000000.0,0.489282,597691000000.0,44223990583.0,32508137627.0
sh.601319,2020,4.0,2021-03-24,2020-12-31,0.10416600000000001,0.04844,,28274000000.0,0.45380299999999996,583696000000.0,44223990583.0,5601567019.0
sh.601319,2019,4.0,2020-03-28,2019-12-31,0.133498,0.057054999999999995,,31695000000.0,0.5065350000000001,555515000000.0,44223990583.0,5601567019.0
sh.601328,2022,4.0,2023-03-31,2022-12-31,0.092703,0.337133,,92030000000.0,1.240851,272978000000.0,74262726645.0,39250864015.0
sh.601328,2021,4.0,2022-03-26,2021-12-31,0.095651,0.33015,,88939000000.0,1.17934,269390000000.0,74262726645.0,39250864015.0
sh.601328,2020,4.0,2021-03-27,2020-12-31,0.094314,0.323193,,79570000000.0,1.054015,246200000000.0,74262726645.0,39250864015.0
sh.601328,2019,4.0,2020-03-28,2019-12-31,0.103618,0.335791,,78062000000.0,1.040643,232472000000.0,74262726645.0,39250864015.0
sh.601336,2022,4.0,2023-03-31,2022-12-31,0.092932,0.045848,,9826000000.0,3.148534,214319000000.0,3119546600.0,2085439340.0
sh.601336,2021,4.0,2022-03-30,2021-12-31,0.142241,0.067232,,14951000000.0,4.7914010000000005,222380000000.0,3119546600.0,2085439340.0
sh.601336,2020,4.0,2021-03-25,2020-12-31,0.153601,0.069222,,14297000000.0,4.582076,206538000000.0,3119546600.0,2085439340.0
sh.601336,2019,4.0,2020-03-26,2019-12-31,0.194071,0.08340700000000001,,14560000000.0,4.667024,174566000000.0,3119546600.0,2085439340.0
sh.601360,2022,4.0,2023-04-22,2022-12-31,-0.06603400000000001,-0.234648,0.5880310000000001,-2234047000.0,-0.308388,9470112000.0,7145363197.0,7145363197.0
sh.601360,2021,4.0,2022-04-22,2021-12-31,0.025121,0.077199,0.6229060000000001,840375000.0,0.126269,10854058000.0,7145363197.0,7145363197.0
sh.601360,2020,4.0,2021-04-22,2020-12-31,0.088896,0.24433600000000005,0.625346,2837902000.0,0.43058599999999997,11596376000.0,6764055167.0,1789231774.0
sh.601360,2019,4.0,2020-04-24,2019-12-31,0.227037,0.463318,0.6535489999999999,5949509000.0,0.884149,12832166000.0,6764055167.0,397182443.0
sh.601377,2022,4.0,2023-04-22,2022-12-31,0.056436,0.31359699999999996,,3342826911.02,0.305359,10659638031.35,8635987294.0,8635987294.0
sh.601377,2021,4.0,2022-03-31,2021-12-31,0.12018699999999999,0.308632,,5855418639.58,0.7082729999999999,19042629700.0,6696671674.0,6696671674.0
sh.601377,2020,4.0,2021-04-06,2020-12-31,0.11094000000000001,0.26075,,4583906382.54,0.597807,17853510800.0,6696671674.0,6696671674.0
sh.601377,2019,4.0,2020-04-25,2019-12-31,0.052662,0.134411,,1915292414.76,0.263196,14249535861.49,6696671674.0,6696671674.0
sh.601390,2022,4.0,2023-03-31,2022-12-31,0.108502,0.030371,0.098096,34972131000.0,1.263557,1143516463000.0,24752195983.0,20363539283.0
sh.601390,2021,4.0,2022-03-31,2021-12-31,0.10409600000000001,0.028464999999999997,0.099972,30469515000.0,1.123995,1064008835000.0,24570929283.0,20363539283.0
sh.601390,2020,4.0,2021-03-31,2020-12-31,0.105653,0.028051999999999997,0.099477,27249429000.0,1.025105,971404889000.0,24570929283.0,20363539283.0
sh.601390,2019,4.0,2020-03-31,2019-12-31,0.114595,0.029912,0.09766699999999999,25378268000.0,0.963641,842541239000.0,24570929283.0,18636911543.0
sh.601398,2022,4.0,2023-03-31,2022-12-31,0.10676400000000001,0.39329200000000003,,361038000000.0,1.0114379999999998,917989000000.0,356406257089.0,269612212539.0
sh.601398,2021,4.0,2022-03-31,2021-12-31,0.113258,0.371479,,350216000000.0,0.9773620000000001,942762000000.0,356406257089.0,269612212539.0
sh.601398,2020,4.0,2021-03-27,2020-12-31,0.11343800000000001,0.35991599999999996,,317685000000.0,0.886365,882665000000.0,356406257089.0,269612212539.0
sh.601398,2019,4.0,2020-03-28,2019-12-31,0.12473499999999994,0.36643400000000004,,313361000000.0,0.876034,855164000000.0,356406257089.0,269612212539.0
sh.601600,2022,4.0,2023-03-22,2022-12-31,0.07507899999999999,0.037264,0.114731,10843329000.0,0.24426199999999998,290987941000.0,17161591551.0,13078706983.0
sh.601600,2021,4.0,2022-03-23,2021-12-31,0.091034,0.028875,0.10428499999999999,7789019000.0,0.2984,266364674000.0,17022672951.0,13078706983.0
sh.601600,2020,4.0,2021-03-24,2020-12-31,0.013597,0.008457,0.082362,1573029000.0,0.04353,182659243000.0,17022672951.0,13078706983.0
sh.601600,2019,4.0,2020-03-27,2019-12-31,0.015895,0.007829000000000001,0.072698,1488081000.0,0.049992,187109900000.0,17022672951.0,10959832268.0
sh.601601,2022,4.0,2023-03-27,2022-12-31,0.108127,0.055427,,25240000000.0,2.558017,455372000000.0,9620341455.0,6845041455.0
sh.601601,2021,4.0,2022-03-28,2021-12-31,0.12143,0.062677,,27618000000.0,2.789298,440643000000.0,9620341455.0,6845041455.0
sh.601601,2020,4.0,2021-03-29,2020-12-31,0.124903,0.06005,,25352000000.0,2.5554189999999997,,9620341455.0,6845041455.0
sh.601601,2019,4.0,2020-03-23,2019-12-31,0.169151,0.073553,,28354000000.0,3.061245,385489000000.0,9062000000.0,6286700000.0
sh.601615,2022,4.0,2023-04-29,2022-12-31,0.148559,0.112178,0.199876,3449212329.06,1.520457,30305745717.24,2272085706.0,2108996912.0
sh.601615,2021,4.0,2022-04-15,2021-12-31,0.187058,0.10896900000000001,0.21431599999999998,2959384770.08,1.585177,26797243458.48,1956326712.0,1478418357.0
sh.601615,2020,4.0,2021-04-08,2020-12-31,0.127923,0.058080999999999994,0.18568199999999999,1304315536.93,0.732691,22312721576.42,1875375742.0,983138574.0
sh.601615,2019,4.0,2020-04-22,2019-12-31,0.127556,0.063025,0.226584,661334195.69,0.516454,10318636568.96,1379722378.0,275900000.0
sh.601618,2022,4.0,2023-03-30,2022-12-31,0.089871,0.021812,0.096432,12927472000.0,0.495684,594352752000.0,20723619170.0,17852619170.0
sh.601618,2021,4.0,2022-03-30,2021-12-31,0.081553,0.023188,0.106152,11607194000.0,0.404127,501998641000.0,20723619170.0,17852619170.0
sh.601618,2020,4.0,2021-03-30,2020-12-31,0.080291,0.023449,0.11354000000000004,9382357000.0,0.37938299999999997,403520025000.0,20723619170.0,17852619170.0
sh.601618,2019,4.0,2020-04-01,2019-12-31,0.07256699999999999,0.022374,0.11632,7576819000.0,0.318463,338637609000.0,20723619170.0,17852619170.0
sh.601628,2022,4.0,2023-03-30,2022-12-31,0.070143,0.040570999999999996,,33514000000.0,1.135055,826055000000.0,28264705000.0,20823530000.0
sh.601628,2021,4.0,2022-03-25,2021-12-31,0.109668,0.06105,,52412000000.0,1.801575,858505000000.0,28264705000.0,20823530000.0
sh.601628,2020,4.0,2021-03-26,2020-12-31,0.117749,0.062287999999999996,,51385000000.0,1.778472,824961000000.0,28264705000.0,20823530000.0
sh.601628,2019,4.0,2020-03-26,2019-12-31,0.16143,0.079196,,59014000000.0,2.062183,745165000000.0,28264705000.0,20823530000.0
sh.601633,2022,4.0,2023-03-31,2022-12-31,0.129841,0.06009,0.193685,8252807609.55,0.943126,134722958416.18,8764512467.0,6132295772.0
sh.601633,2021,4.0,2022-03-30,2021-12-31,0.112602,0.049302,0.161557,6725014517.95,0.72827,133438225699.53,9235713278.0,6079850428.0
sh.601633,2020,4.0,2021-03-31,2020-12-31,0.095981,0.051908,0.172075,5362490194.32,0.584407,101450975532.31,9175953300.0,6027729000.0
sh.601633,2019,4.0,2020-04-25,2019-12-31,0.084113,0.047638,0.162169,4530732870.3,0.49268599999999996,93781063199.92,9127269000.0,6027729000.0
sh.601658,2022,4.0,2023-03-31,2022-12-31,0.105324,0.254825,,85355000000.0,0.9224979999999999,334956000000.0,92383967605.0,11274461418.0
sh.601658,2021,4.0,2022-03-31,2021-12-31,0.103923,0.240091,,76532000000.0,0.8244940000000001,318762000000.0,92383967605.0,11274461418.0
sh.601658,2020,4.0,2021-03-30,2020-12-31,0.105619,0.22472899999999998,,64318000000.0,0.738101,286202000000.0,86978562200.0,11274461418.0
sh.601658,2019,4.0,2020-03-26,2019-12-31,0.119679,0.22049899999999997,,61036000000.0,0.706857,276809000000.0,86202738200.0,2973992297.0
sh.601668,2022,4.0,2023-04-18,2022-12-31,0.139931,0.033679,0.104557,69211763000.0,1.214999,2055052070000.0,41934432844.0,40835366844.0
sh.601668,2021,4.0,2022-04-16,2021-12-31,0.159571,0.041099000000000004,0.113254,77732492000.0,1.2255040000000001,1891338970000.0,41948167844.0,40644582844.0
sh.601668,2020,4.0,2021-04-17,2020-12-31,0.155619,0.043931,0.10829100000000001,70950380000.0,1.070992,1615023327000.0,41965071511.0,41253602844.0
sh.601668,2019,4.0,2020-04-25,2019-12-31,0.160724,0.044516,0.111006,63205243000.0,0.997755,1419836588000.0,41975629711.0,41141075044.0
sh.601669,2022,4.0,2023-04-27,2022-12-31,0.082608,0.027437,0.122083,15684437832.61,0.755012,569436576800.0,15146035123.0,10991401639.0
sh.601669,2021,4.0,2022-04-28,2021-12-31,0.07103999999999999,0.030018,0.131064,13457778945.6,0.564225,446357226800.0,15299035024.0,11144401540.0
sh.601669,2020,4.0,2021-04-27,2020-12-31,0.07081900000000001,0.031745999999999996,0.142323,12735814476.26,0.52207,399518773639.6199,15299035024.0,11144401540.0
sh.601669,2019,4.0,2020-04-24,2019-12-31,0.07476100000000001,0.030489,0.140648,10601428106.93,0.473191,346007435900.0,15299035024.0,11144401540.0
sh.601688,2022,4.0,2023-03-31,2022-12-31,0.070509,0.354817,,11365329388.24,1.217849,32031562100.0,9075589027.0,7312116320.0
sh.601688,2021,4.0,2022-03-31,2021-12-31,0.09619,0.358811,,13600893979.46,1.470378,37905443700.0,9076650000.0,7312116320.0
sh.601688,2020,4.0,2021-03-24,2020-12-31,0.086026,0.345702,,10870446060.38,1.192345,31444546100.0,9076650000.0,7357604320.0
sh.601688,2019,4.0,2020-03-31,2019-12-31,0.079685,0.36428499999999997,,9057212854.67,0.9917360000000001,24863012000.0,9076650000.0,7357604320.0
sh.601689,2022,4.0,2023-04-18,2022-12-31,0.149672,0.106233,0.216148,1698966723.16,1.542704,15339542129.67,1102046572.0,1102046572.0
sh.601689,2021,4.0,2022-04-15,2021-12-31,0.11071700000000001,0.088795,0.198785,1017831940.52,0.923059,11017000524.49,1102046572.0,1102046572.0
sh.601689,2020,4.0,2021-04-20,2020-12-31,0.082863,0.09677899999999999,0.226856,630134213.6,0.595458,6293917541.95,1054987749.0,1054987749.0
sh.601689,2019,4.0,2020-04-29,2019-12-31,0.06251,0.085846,0.262917,460046632.02,0.432428,5167036145.83,1054987749.0,1048431391.0
sh.601698,2022,4.0,2023-04-28,2022-12-31,0.06791900000000001,0.396596,0.36470199999999997,1084030037.35,0.21795599999999998,2733338800.0,4224385412.0,4000000000.0
sh.601698,2021,4.0,2022-04-29,2021-12-31,0.048522,0.27616399999999997,0.375424,727481079.01,0.143076,2634240100.0,4000000000.0,407637548.0
sh.601698,2020,4.0,2021-04-27,2020-12-31,0.042714,0.238416,0.360381,646179447.06,0.122197,2710300300.0,4000000000.0,407637548.0
sh.601698,2019,4.0,2020-04-17,2019-12-31,0.042381,0.252301,0.39882199999999995,689839851.59,0.111606,2734192600.0,4000000000.0,400000000.0
sh.601728,2022,4.0,2023-03-23,2022-12-31,0.064113,0.05827,0.284288,27676430406.22,0.301544,474967243497.96,91507138699.0,19590425382.0
sh.601728,2021,4.0,2022-03-18,2021-12-31,0.065523,0.060240999999999996,0.29211,26154291935.28,0.28360599999999997,434158923222.12,91507138699.0,4405328291.0
sh.601728,2020,4.0,2021-04-09,2020-12-31,0.058255999999999995,0.054083000000000006,0.301952,21089000000.0,0.257684,389939000000.0,80932368321.0,0.0
sh.601766,2022,4.0,2023-03-31,2022-12-31,0.076764,0.064377,0.21222399999999997,14352175000.0,0.40606,222938637000.0,28698864088.0,24327798048.0
sh.601766,2021,4.0,2022-03-31,2021-12-31,0.070664,0.05501,0.205677,12417546000.0,0.35899000000000003,225731755000.0,28698864088.0,24327798048.0
sh.601766,2020,4.0,2021-03-31,2020-12-31,0.081251,0.060719,0.22271100000000002,13823060000.0,0.394826,227656041000.0,28698864088.0,24327798048.0
sh.601766,2019,4.0,2020-03-31,2019-12-31,0.089237,0.060363,0.230823,13823701000.0,0.4109890000000001,229010833000.0,28698864088.0,22917692293.0
sh.601788,2022,4.0,2023-03-31,2022-12-31,0.052335,0.30062300000000003,,3240624622.37,0.691655,10779684708.58,4610787639.0,3906698839.0
sh.601788,2021,4.0,2022-03-25,2021-12-31,0.063171,0.21328200000000005,,3563205973.65,0.755691,15439620000.0,4610787639.0,3906698839.0
sh.601788,2020,4.0,2021-03-26,2020-12-31,0.046731,0.155448,,2466392430.64,0.506221,15866350000.0,4610787639.0,3906698839.0
sh.601788,2019,4.0,2020-03-28,2019-12-31,0.012001000000000001,0.069013,,694088301.08,0.123177,10057362378.64,4610787639.0,3906698839.0
sh.601799,2022,4.0,2023-03-30,2022-12-31,0.114943,0.11414,0.225642,941424257.11,3.2953870000000003,7546258500.0,285679419.0,285679419.0
sh.601799,2021,4.0,2022-03-26,2021-12-31,0.13781600000000002,0.120039,0.22081599999999998,949442102.18,3.3234529999999998,7088726400.0,285679419.0,285679419.0
sh.601799,2020,4.0,2021-04-28,2020-12-31,0.21463600000000002,0.158348,0.272981,1159535632.55,4.198854,6869330860.3,276155232.0,276155232.0
sh.601799,2019,4.0,2020-04-18,2019-12-31,0.17072400000000001,0.129605,0.240344,789530274.3,2.860391,5686962292.78,276155232.0,276155232.0
sh.601800,2022,4.0,2023-03-31,2022-12-31,0.070452,0.034355000000000004,0.116461,24745304587.0,1.181751,715836699476.0,16165711425.0,11747235425.0
sh.601800,2021,4.0,2022-03-31,2021-12-31,0.071201,0.034269,0.12520599999999998,23496305340.0,1.11304,681458364568.0,16165711425.0,11747235425.0
sh.601800,2020,4.0,2021-03-31,2020-12-31,0.068204,0.03083,0.13023800000000002,19348617412.0,1.002493,623527189299.0001,16165711425.0,11747235425.0
sh.601800,2019,4.0,2020-04-01,2019-12-31,0.094108,0.038969,0.12759500000000001,21619826478.0,1.2431459999999999,550795812268.0,16174735425.0,11747235425.0
sh.601808,2022,4.0,2023-03-24,2022-12-31,0.06082000000000001,0.06991599999999999,0.12276600000000001,2493118894.0,0.4930479999999999,35658900000.0,4771592000.0,2960468000.0
sh.601808,2021,4.0,2022-03-25,2021-12-31,0.008183,0.011028,0.164151,322049496.0,0.06563300000000001,29203000000.0,4771592000.0,2960468000.0
sh.601808,2020,4.0,2021-03-25,2020-12-31,0.071851,0.09386699999999999,0.23049099999999997,2718315604.0,0.566517,28959200000.0,4771592000.0,2960468000.0
sh.601808,2019,4.0,2020-03-26,2019-12-31,0.070224,0.081195,0.187685,2528015269.0,0.524403,31135100000.0,4771592000.0,2960468000.0
sh.601816,2022,4.0,2023-04-29,2022-12-31,-0.003107,-0.08028099999999999,0.13539500000000002,-1552292981.52,-0.011733,18971719780.47,49106484611.0,27328695141.0
sh.601816,2021,4.0,2022-04-23,2021-12-31,0.025997000000000003,0.143847,0.358491,4215394615.61,0.098067,28848812165.48,49106484611.0,27328695141.0
sh.601816,2020,4.0,2021-04-30,2020-12-31,0.01886,0.099076,0.313103,2500526472.31,0.065752,24838309914.98,49106484611.0,3211859516.0
sh.601816,2019,4.0,2020-04-16,2019-12-31,0.07778,0.36236999999999997,0.511169,11937249779.21,0.27877199999999996,32663683698.7,42820854611.0,
sh.601818,2022,4.0,2023-03-25,2022-12-31,0.090485,0.297035,,45040000000.0,0.829268,151632000000.0,54031980091.0,41353244591.0
sh.601818,2021,4.0,2022-03-26,2021-12-31,0.09275599999999999,0.28568699999999997,,43639000000.0,0.803358,152751000000.0,54031918195.0,41353182695.0
sh.601818,2020,4.0,2021-03-27,2020-12-31,0.090226,0.26603899999999997,,37905000000.0,0.7000310000000001,142479000000.0,54031908979.0,41353173479.0
sh.601818,2019,4.0,2020-03-28,2019-12-31,0.10574800000000001,0.28191,,37441000000.0,0.711649,132812000000.0,52489323101.0,39810587601.0
sh.601838,2022,4.0,2023-04-26,2022-12-31,0.177299,0.496167,,10043073000.0,2.688198,20224356000.0,3735728369.0,3725400345.0
sh.601838,2021,4.0,2022-04-28,2021-12-31,0.159857,0.437741,,7831397000.0,2.167827,17877081000.0,3612251334.0,3599710164.0
sh.601838,2020,4.0,2021-04-29,2020-12-31,0.14769100000000002,0.41288800000000003,,6027998000.0,1.66782,,3612251334.0,1895079018.0
sh.601838,2019,4.0,2020-04-29,2019-12-31,0.166318,0.43659899999999996,,5555753000.0,1.5366870000000001,12725060000.0,3612251334.0,1894168568.0
sh.601857,2022,4.0,2023-03-30,2022-12-31,0.113447,0.050623,0.219573,163977000000.0,0.816163,3174708000000.0,183020977818.0,161922077818.0
sh.601857,2021,4.0,2022-04-01,2021-12-31,0.07434600000000001,0.043868,0.207641,114687000000.0,0.503554,2551738000000.0,183020977818.0,161922077818.0
sh.601857,2020,4.0,2021-03-26,2020-12-31,0.015538,0.017313,0.20024,33481000000.0,0.103824,1875016000000.0,183020977818.0,161922077818.0
sh.601857,2019,4.0,2020-03-27,2019-12-31,0.037364,0.026625,0.20438800000000001,67010000000.0,0.249572,2516810000000.0,183020977818.0,161922077818.0
sh.601865,2022,4.0,2023-03-28,2022-12-31,0.164285,0.1373,0.220729,2122780428.43,0.988768,15401681636.47,2146893967.0,1693573967.0
sh.601865,2021,4.0,2022-03-22,2021-12-31,0.22262300000000002,0.243299,0.354959,2119919326.43,0.9874360000000001,8673660042.78,2146893254.0,533493254.0
sh.601865,2020,4.0,2021-03-30,2020-12-31,0.277296,0.26017199999999996,0.46542799999999995,1628783787.63,0.7979350000000001,6222273153.93,2041248788.0,427628788.0
sh.601865,2019,4.0,2020-04-20,2019-12-31,0.175332,0.149214,0.31560900000000003,717243708.67,0.367817,4755886682.4,1950000000.0,150000000.0
sh.601868,2022,4.0,2023-03-31,2022-12-31,0.07965,0.028402999999999998,0.12418900000000001,10406556000.0,0.187314,366393302000.0,41691163636.0,14222500963.0
sh.601868,2021,4.0,2022-03-30,2021-12-31,0.07999400000000001,0.029776999999999998,0.131574,9597544000.0,0.156007,322318564000.0,41691163636.0,11670767272.0
sh.601868,2020,4.0,2021-03-20,2020-12-31,0.07380700000000001,0.031998,0.136455,8636942857.93,,267575060365.78,,0.0
sh.601877,2022,4.0,2023-04-29,2022-12-31,0.117709,0.10266199999999999,0.231161,4719802151.75,1.8713080000000002,45178221500.0,2149973551.0,2149973551.0
sh.601877,2021,4.0,2022-04-29,2021-12-31,0.10982,0.09690599999999999,0.246944,3766220872.22,1.581712,37851432900.0,2149973551.0,2149973551.0
sh.601877,2020,4.0,2021-04-29,2020-12-31,0.2374570000000001,0.19956,0.27761399999999997,6635991549.22,2.98942,32554154000.0,2149973551.0,2149973551.0
sh.601877,2019,4.0,2020-04-29,2019-12-31,0.164021,0.131368,0.2917,3970704956.3,1.748664,29796776639.12,2151239916.0,2150963266.0
sh.601878,2022,4.0,2023-03-31,2022-12-31,0.066218,0.10119600000000001,,1701523370.27,0.426537,16814110329.13,3878179036.0,3878179036.0
sh.601878,2021,4.0,2022-03-25,2021-12-31,0.101685,0.133735,,2195682763.42,0.5661649999999999,16418113012.51,3878168795.0,3878168795.0
sh.601878,2020,4.0,2021-03-18,2020-12-31,0.09514199999999999,0.152979,,1627166025.65,0.450234,11448926896.11,3614044514.0,3614044514.0
sh.601878,2019,4.0,2020-03-19,2019-12-31,0.067852,0.170962,,967557059.43,0.29026599999999997,5659478638.09,3333346474.0,1208521315.0
sh.601881,2022,4.0,2023-03-30,2022-12-31,0.07701000000000001,0.230708,,7761475492.83,0.765545,33641993399.99,10137279676.0,6446295043.0
sh.601881,2021,4.0,2022-03-31,2021-12-31,0.115756,0.292268,,10516961282.62,1.028901,35983985285.28,10137258757.0,6446274124.0
sh.601881,2020,4.0,2021-03-30,2020-12-31,0.095217,0.30789,,7312124118.2,0.714558,24559151218.86,10137258757.0,6446274124.0
sh.601881,2019,4.0,2020-03-28,2019-12-31,0.076396,0.30809200000000003,,5250144461.31,0.515764,17040817296.16,10137258757.0,1228530884.0
sh.601888,2022,4.0,2023-03-31,2022-12-31,0.128667,0.113686,0.283855,6188249974.43,2.431476,54432851387.25,2068859044.0,1952475544.0
sh.601888,2021,4.0,2022-04-23,2021-12-31,0.371823,0.182705,0.336801,12364634623.73,4.9443589999999995,66941311183.66,1952475544.0,1952475544.0
sh.601888,2020,4.0,2021-04-22,2020-12-31,0.291011,0.139486,0.40641700000000003,7336515945.3,3.144694,52068336924.22,1952475544.0,1952475544.0
sh.601888,2019,4.0,2020-04-23,2019-12-31,0.256276,0.11288499999999999,0.493964,5414712071.36,2.370831,47566336985.79,1952475544.0,1952475544.0
sh.601898,2022,4.0,2023-03-24,2022-12-31,0.149176,0.115053,0.251243,25377932000.0,1.375745,219525268000.0,13258663400.0,9152000400.0
sh.601898,2021,4.0,2022-03-25,2021-12-31,0.12375799999999999,0.082216,0.181902,19002277000.0,1.0017530000000001,244297000000.0,13258663400.0,9152000400.0
sh.601898,2020,4.0,2021-03-25,2020-12-31,0.059628999999999995,0.063321,0.258617,8925747000.0,0.44530600000000004,140961304000.0,13258663400.0,9152000400.0
sh.601898,2019,4.0,2020-03-21,2019-12-31,0.05944,0.066459,0.279346,8592744000.0,0.42435900000000004,128421442000.0,13258663400.0,9152000400.0
sh.601899,2022,4.0,2023-03-25,2022-12-31,0.25056100000000003,0.091619,0.157381,24767210123.0,0.761207,270329000000.0,26329312240.0,20494681640.0
sh.601899,2021,4.0,2022-03-19,2021-12-31,0.24570799999999998,0.08707000000000001,0.15438,19599638352.0,0.595245,225102490000.0,26330112240.0,20494681640.0
